;CAT1;CAT2;CAT3;ID;Caption
;hos-characters;monsters;arachas;dlc\ep1\data\characters\npc_entities\monsters\arachas_lvl3__poison_ep1.w2ent;arachas lvl3 poison ep1
;hos-characters;monsters;wolves;dlc\ep1\data\characters\npc_entities\monsters\wolf_lvl1__alpha_ep1.w2ent;wolf lvl1 alpha ep1
;hos-characters;monsters;wolves;dlc\ep1\data\characters\npc_entities\monsters\wolf_lvl1__summon_ep1.w2ent;wolf lvl1 summon ep1
;hos-characters;monsters;wolves;dlc\ep1\data\characters\npc_entities\monsters\wolf_lvl1_ep1.w2ent;wolf lvl1 ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\bear_lvl3__grizzly_ep1.w2ent;bear lvl3 grizzly ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\black_spider_large.w2ent;black spider large
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\black_spider.w2ent;black spider
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\drowner_lvl4__dead_ep1.w2ent;drowner lvl4 dead ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\endriaga_lvl3__spikey_ep1.w2ent;endriaga lvl3 spikey ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\ethernal.w2ent;ethernal
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\ghoul_ghost.w2ent;ghoul ghost
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\ghoul_lvl3_ep1.w2ent;ghoul lvl3 ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\gryphon_lvl3__volcanic_ep1.w2ent;gryphon lvl3 volcanic ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\hag_water_lvl2_ep1.w2ent;hag water lvl2 ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\harpy_helmet_lvl1.w2ent;harpy helmet lvl1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\harpy_helmet_lvl3__erynia.w2ent;harpy helmet lvl3 erynia
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\lessog_lvl2__ancient_ep1.w2ent;lessog lvl2 ancient ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\nekker_lvl5_customize_ep1.w2ent;nekker lvl5 customize ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\nightwraith_iris.w2ent;nightwraith iris
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\spider_ghost.w2ent;spider ghost
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\toad.w2ent;toad
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\wild_boar_ep1.w2ent;wild boar ep1
;hos-characters;monsters;;dlc\ep1\data\characters\npc_entities\monsters\wild_dog_lvl1_ep1.w2ent;wild dog lvl1 ep1
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\abner_de_navarette.w2ent;abner de navarette
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\academic.w2ent;academic
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\bride.w2ent;bride
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\caretaker.w2ent;caretaker
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\crewmember_casimir.w2ent;crewmember casimir
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\crewmember_eveline.w2ent;crewmember eveline
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\crewmember_quinto.w2ent;crewmember quinto
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\groom.w2ent;groom
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\hakland_mage.w2ent;hakland mage
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\iriss_brother.w2ent;iriss brother
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\iriss_father.w2ent;iriss father
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\iriss_mother.w2ent;iriss mother
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\negotiator_q603.w2ent;negotiator q603
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\noblemans_daughter.w2ent;noblemans daughter
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\ofir_merchant_mq6001.w2ent;ofir merchant mq6001
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\ofir_prince.w2ent;ofir prince
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\olgierds_aunt.w2ent;olgierds aunt
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\olgierds_cousin.w2ent;olgierds cousin
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\olgierds_grandma.w2ent;olgierds grandma
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\olgierds_grandpa.w2ent;olgierds grandpa
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\olgierds_uncle.w2ent;olgierds uncle
;hos-characters;secondary npcs;;dlc\ep1\data\characters\npc_entities\secondary_npc\witold.w2ent;witold
;hos-misc;community;;dlc\ep1\data\gameplay\community\shops_and_craftsmen\circus_camp_merchant\circus_camp_merchant.w2ent;circus camp merchant
;hos-misc;community;;dlc\ep1\data\gameplay\community\shops_and_craftsmen\enchanter\enchanter_01_lvl_0.w2ent;enchanter 01 lvl 0
;hos-misc;community;;dlc\ep1\data\gameplay\community\shops_and_craftsmen\enchanter\enchanter_01_lvl_1.w2ent;enchanter 01 lvl 1
;hos-misc;community;;dlc\ep1\data\gameplay\community\shops_and_craftsmen\enchanter\enchanter_01_lvl_2.w2ent;enchanter 01 lvl 2
;hos-misc;community;;dlc\ep1\data\gameplay\community\shops_and_craftsmen\enchanter\enchanter_01_lvl_3.w2ent;enchanter 01 lvl 3
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\gustfields_hunter.w2ent;gustfields hunter
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\gustfields_lumberjack.w2ent;gustfields lumberjack
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\hunter_dog.w2ent;hunter dog
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\novigrad_peasant_alt_walk.w2ent;novigrad peasant alt walk
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\novigrad_peasant_man_no_reactions.w2ent;novigrad peasant man no reactions
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\novigrad_peasant_woman_no_reactions.w2ent;novigrad peasant woman no reactions
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\novigrad_peasant_woman_worker.w2ent;novigrad peasant woman worker
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\novigrad_peasant_worker.w2ent;novigrad peasant worker
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\olgierds_girls.w2ent;olgierds girls
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\olgierds_men.w2ent;olgierds men
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\redanian_townsman_sick.w2ent;redanian townsman sick
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\redanian_townswoman_sick.w2ent;redanian townswoman sick
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\wedding_guest_drunk.w2ent;wedding guest drunk
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\wedding_guest_man.w2ent;wedding guest man
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\wedding_guest_woman_drunk.w2ent;wedding guest woman drunk
;hos-misc;community npcs;;dlc\ep1\community\community_npcs\wedding_guest_woman.w2ent;wedding guest woman
;hos-misc;cutscenes;;dlc\ep1\data\items\cutscenes\cs601_bloody_warrior\cs601_bloody_warrior.w2ent;cs601 bloody warrior
;hos-misc;cutscenes;;dlc\ep1\data\items\cutscenes\cs601_bloody_warrior\hakland_warrior_teaaser.w2ent;hakland warrior teaaser
;hos-misc;cutscenes;;dlc\ep1\data\items\cutscenes\cs601_bloody_warrior\hakland_warrior_teaser_shield.w2ent;hakland warrior teaser shield
;hos-misc;cutscenes;;dlc\ep1\data\items\cutscenes\cs601_frog_intro_corpse\q601_frog_intro_corpse.w2ent;q601 frog intro corpse
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\alghoul_34_strong.w2ent;alghoul 34 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\bear_34_strong.w2ent;bear 34 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\black_spider_34_boss.w2ent;black spider 34 boss
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\black_spider_34_normal.w2ent;black spider 34 normal
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\black_spider_37_strong.w2ent;black spider 37 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\boar_34_normal.w2ent;boar 34 normal
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\drowner_34_strong.w2ent;drowner 34 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_halberd.w2ent;flaming rose guard halberd
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_hammer.w2ent;flaming rose guard hammer
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_mace.w2ent;flaming rose guard mace
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_shield.w2ent;flaming rose guard shield
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_sword.w2ent;flaming rose guard sword
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\flaming_rose_guard_xbow.w2ent;flaming rose guard xbow
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\ghoul_34_normal.w2ent;ghoul 34 normal
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\golem_37_strong.w2ent;golem 37 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\harpy_34_helmet.w2ent;harpy 34 helmet
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\harpy_erynia_34_helmet.w2ent;harpy erynia 34 helmet
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\nekker_34_normal.w2ent;nekker 34 normal
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\nekker_37_miniboss.w2ent;nekker 37 miniboss
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\noonwraith_34_strong.w2ent;noonwraith 34 strong
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\wraith_34_normal.w2ent;wraith 34 normal
;hos-misc;enemy templates;;dlc\ep1\data\living_world\enemy_templates\wyvern_34_strong.w2ent;wyvern 34 strong
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_01\ep1_poi1_ornesta_ghost_doppelganger.w2ent;ep1 poi1 ornesta ghost doppelganger
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_01\ep1_poi1_ornesta_ghost.w2ent;ep1 poi1 ornesta ghost
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_08\entities\novigrad_boy_white_flame.w2ent;novigrad boy white flame
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_16\poi_16_cook.w2ent;poi 16 cook
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_16\poi_16_masked_knight.w2ent;poi 16 masked knight
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_20\mr_dziedzina.w2ent;mr dziedzina
;hos-misc;poi;;dlc\ep1\data\living_world\quests\ep1_poi_28\diarrhea_man.w2ent;diarrhea man
;hos-misc;templates;;dlc\ep1\data\gameplay\templates\characters\presets\nml\ep1_bandits\nml_1h_club_bandit_ep1_31.w2ent;nml 1h club bandit ep1 31
;hos-misc;templates;;dlc\ep1\data\gameplay\templates\characters\presets\nml\ep1_bandits\nml_1h_mace_bandit_ep1_31.w2ent;nml 1h mace bandit ep1 31
;hos-misc;templates;;dlc\ep1\data\gameplay\templates\characters\presets\nml\ep1_bandits\nml_2h_axe_bandits_ep1_31.w2ent;nml 2h axe bandits ep1 31
;hos-misc;;;dlc\ep1\data\living_world\quests\rhyming_kids\rhyme_boys.w2ent;rhyme boys
;hos-misc;;;dlc\ep1\data\living_world\quests\rhyming_kids\rhyme_girls.w2ent;rhyme girls
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_additional_background_man.w2ent;q603 auction additional background man
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_01_no_voiceset.w2ent;q603 auction house clerk 01 no voiceset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_01.w2ent;q603 auction house clerk 01
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_02_no_voiceset.w2ent;q603 auction house clerk 02 no voiceset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_02.w2ent;q603 auction house clerk 02
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_03_no_voiceset.w2ent;q603 auction house clerk 03 no voiceset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_clerk_03.w2ent;q603 auction house clerk 03
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_01.w2ent;q603 auction house guard 01
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_02_no_vset.w2ent;q603 auction house guard 02 no vset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_02.w2ent;q603 auction house guard 02
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_03_no_vset.w2ent;q603 auction house guard 03 no vset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_03.w2ent;q603 auction house guard 03
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_04_no_vset.w2ent;q603 auction house guard 04 no vset
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_04.w2ent;q603 auction house guard 04
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_guard_05.w2ent;q603 auction house guard 05
;hos-quests;bank;auction house;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_auction_house_vault_corridor_guard.w2ent;q603 auction house vault corridor guard
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_artist_companion.w2ent;q603 circus artist companion
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_artist.w2ent;q603 circus artist
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_elf.w2ent;q603 circus elf
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_spectator_boy.w2ent;q603 circus spectator boy
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_spectator_female.w2ent;q603 circus spectator female
;hos-quests;bank;circus;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_circus_spectator_male.w2ent;q603 circus spectator male
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_01.w2ent;q603 diversion guard 01
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_02.w2ent;q603 diversion guard 02
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_03.w2ent;q603 diversion guard 03
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_04.w2ent;q603 diversion guard 04
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_05.w2ent;q603 diversion guard 05
;hos-quests;bank;diversion guard;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_diversion_guard_06.w2ent;q603 diversion guard 06
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_abner.w2ent;q603 abner
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_aftermath_speaker.w2ent;q603 aftermath speaker
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_army_cook.w2ent;q603 army cook
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_banquet_guest_female.w2ent;q603 banquet guest female
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_banquet_guest_male.w2ent;q603 banquet guest male
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_boar.w2ent;q603 boar
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_connoisseur.w2ent;q603 connoisseur
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_cyclops.w2ent;q603 cyclops
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_demo_dwarf_peasant_man_01.w2ent;q603 demo dwarf peasant man 01
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_demo_dwarf_peasant_man_bg.w2ent;q603 demo dwarf peasant man bg
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_demo_dwarf_peasant_woman_01.w2ent;q603 demo dwarf peasant woman 01
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_demolition_dwarf_companion.w2ent;q603 demolition dwarf companion
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_demolition_dwarf.w2ent;q603 demolition dwarf
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_ewald_in_a_hat.w2ent;q603 ewald in a hat
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_gambler.w2ent;q603 gambler
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_ground_floor_guard_01.w2ent;q603 ground floor guard 01
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_hanses_merc_05.w2ent;q603 hanses merc 05
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_hanses_merc_guard.w2ent;q603 hanses merc guard
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_horst_bodyguard_01.w2ent;q603 horst bodyguard 01
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_horst_bodyguard_02.w2ent;q603 horst bodyguard 02
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_horst_bodyguard_03.w2ent;q603 horst bodyguard 03
;hos-quests;bank;;dlc\ep1\data\quests\quest_files\q603_bank\characters\q603_mob_thug_01.w2ent;q603 mob thug 01
