file;cat1;cat2;cat3;id;caption;frames
characters\monsters\draug\draug_tornado\draug_tornado.w2anims;monsters;draug_tornado;draug_tornado;draug_shield_walkf;draug shield walkf;30
characters\monsters\draug\draug_tornado\draug_tornado.w2anims;monsters;draug_tornado;draug_tornado;draug_shield_walkl;draug shield walkl;30
characters\monsters\draug\draug_tornado\draug_tornado.w2anims;monsters;draug_tornado;draug_tornado;draug_shield_walkr;draug shield walkr;30
characters\monsters\draug\draug_tornado\draug_tornado.w2anims;monsters;draug_tornado;draug_tornado;draug_tornado;draug tornado;150
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_act1;c act1;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_act2;c act2;70
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_act3;c act3;70
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_dynamic1;c attack dynamic1;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_dynamic2;c attack dynamic2;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_dynamic3;c attack dynamic3;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_dynamic4;c attack dynamic4;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_dynamic5;c attack dynamic5;40
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_left;c attack left;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_right;c attack right;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_static1;c attack static1;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_attack_static2;c attack static2;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_avade_back;c avade back;40
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_bored;c bored;300
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_bury;c bury;80
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_down;c climb down;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_idle;c climb idle;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_left;c climb left;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_right;c climb right;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_start_down;c climb start down;18
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_start_up;c climb start up;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_stop_down;c climb stop down;18
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_stop_up;c climb stop up;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_climb_up;c climb up;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_counter;c counter;70
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_death_1;c death 1;90
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_death_2;c death 2;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_death_back;c death back;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_die;c die;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_digout;c digout;60
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_dodge;c dodge;40
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_dodge_attack;c dodge attack;50
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_dodge_dynamic;c dodge dynamic;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_dodge_static;c dodge static;40
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_evade_left;c evade left;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_evade_right;c evade right;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_fallback;c fallback;26
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_fallbackup;c fallbackup;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_fury;c fury;120
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_2;c hit 2;25
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_3;c hit 3;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_4;c hit 4;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_back;c hit back;20
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_back_2;c hit back 2;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_back_attack;c hit back attack;51
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_hit_dynamic;c hit dynamic;20
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_idle;c idle;150
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_idle_left;c idle left;150
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_idle_right;c idle right;150
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_idle_stunned;c idle stunned;60
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_jump_front;c jump front;42
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_knockdown_death;c knockdown death;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_knockdown_loop;c knockdown loop;10
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_knockdown_start;c knockdown start;26
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_knockdown_stop;c knockdown stop;35
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_180_l;c rotate 180 l;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_180_r;c rotate 180 r;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_90_3steps_l;c rotate 90 3steps l;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_90_3steps_r;c rotate 90 3steps r;45
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_90_l;c rotate 90 l;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_rotate_90_r;c rotate 90 r;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_run;c run;22
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_run_attack;c run attack;43
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_run_left;c run left;22
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_run_right;c run right;22
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_turn_left_90;c turn left 90;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_turn_right_90;c turn right 90;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_walk;c walk;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_walk2;c walk2;25
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_walk_back;c walk back;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_walk_left;c walk left;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_walk_right;c walk right;30
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_work_eat_body_loop;c work eat body loop;80
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_work_eat_body_start;c work eat body start;25
characters\monsters\drowner\monster_animset.w2anims;monsters;drowner;monster_animset;c_work_eat_body_stop;c work eat body stop;60
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;deadandalive;deadandalive;205
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;deadbck;deadbck;90
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;idle_stunned;idle stunned;80
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_att_s1;m att s1;79
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_att_s2;m att s2;110
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_att_s3;m att s3;85
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_att_s4;m att s4;85
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_att_spc1;m att spc1;115
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_cntr;m block cntr;44
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_hit;m block hit;15
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_hit2;m block hit2;15
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_hit3;m block hit3;15
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_loop;m block loop;35
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_post;m block post;16
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_block_pre;m block pre;10
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_cwalkb;m cwalkb;51
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_cwalkf;m cwalkf;43
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_cwalkl;m cwalkl;48
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_cwalkr;m cwalkr;47
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_damage_120;m damage 120;20
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_damage_170;m damage 170;21
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_damage_70;m damage 70;20
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_idle1;m idle1;120
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_jumpa;m jumpa;145
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_ready;m ready;80
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_ready_cntr;m ready cntr;105
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_run;m run;30
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_sjumpa_l;m sjumpa l;55
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_sjumpa_r;m sjumpa r;55
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_taunt1;m taunt1;67
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_turn180;m turn180;30
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_walk;m walk;54
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_walkl;m walkl;54
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;m_walkr;m walkr;54
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_180_l;rotate 180 l;40
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_180_r;rotate 180 r;40
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_90_l;rotate 90 l;40
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_90_l_3step;rotate 90 l 3step;40
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_90_r;rotate 90 r;40
characters\monsters\elemental\elemental.w2anims;monsters;elemental;elemental;rotate_90_r_3step;rotate 90 r 3step;40
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_dynamic_1;attack dynamic 1;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_dynamic_2;attack dynamic 2;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_dynamic_3;attack dynamic 3;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_dynamic_4;attack dynamic 4;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_dynamic_5;attack dynamic 5;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_left;attack left;55
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_right;attack right;55
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_static_1;attack static 1;79
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_static_2;attack static 2;110
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_static_3;attack static 3;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;attack_static_4;attack static 4;85
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_attack;block attack;44
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_hitblock_1;block hitblock 1;15
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_hitblock_2;block hitblock 2;15
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_hitblock_3;block hitblock 3;15
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_loop;block loop;35
characters\monsters\elemental\monster_animset.w2anims;monsters;elemental;monster_animset;block_start;block start;10
