;CAT1;CAT2;CAT3;ID;Caption
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_dracolizard_nest_draconide_destroyed.w2ent;mq7010 dracolizard nest draconide destroyed
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_dracolizard_nest_draconide_with_eggs.w2ent;mq7010 dracolizard nest draconide with eggs
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_herdsman_victim.w2ent;mq7010 herdsman victim
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_oszluzg_clawprints.w2ent;mq7010 oszluzg clawprints
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_oszluzg_resting.w2ent;mq7010 oszluzg resting
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_oszluzg_scorched.w2ent;mq7010 oszluzg scorched
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_wyvern_nest_destroyed.w2ent;mq7010 wyvern nest destroyed
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_wyvern_nest_intact.w2ent;mq7010 wyvern nest intact
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\mq7010_wyvern_nest.w2ent;mq7010 wyvern nest
;bob-minor quests;airborne cattle;;dlc\bob\data\quests\minor_quests\quest_files\mq7010_airborne_cattle\entities\remains__monster_trophy_mq7010_dracolizard.w2ent;remains monster trophy mq7010 dracolizard
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th_focus_clue_bear.w2ent;th focus clue bear
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_bear_bag.w2ent;th701 bear bag
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_bear_camp_container.w2ent;th701 bear camp container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_bear_cave_container_stash.w2ent;th701 bear cave container stash
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_bear_cave_container.w2ent;th701 bear cave container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_bear_vineyard_container.w2ent;th701 bear vineyard container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_bear\entities\th701_debris.w2ent;th701 debris
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_cat\entities\th701_burnt_witcher_corpse.w2ent;th701 burnt witcher corpse
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_cat\entities\th701_cat_estate_container.w2ent;th701 cat estate container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_cat\entities\th701_cat_ruins_container.w2ent;th701 cat ruins container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_cat\entities\th701_cat_stash_container.w2ent;th701 cat stash container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_cat\entities\th701_container_template_no_los_360.w2ent;th701 container template no los 360
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_castle_container.w2ent;th701 griffin castle container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_inn_container.w2ent;th701 griffin inn container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_portal_activator.w2ent;th701 griffin portal activator
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_prison_container_2.w2ent;th701 griffin prison container 2
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_prison_container_3.w2ent;th701 griffin prison container 3
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_griffin_prison_container.w2ent;th701 griffin prison container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_lever_entity.w2ent;th701 lever entity
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_lever.w2ent;th701 lever
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_portal_gate.w2ent;th701 portal gate
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_power_core_appearance.w2ent;th701 power core appearance
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_power_core_clue.w2ent;th701 power core clue
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_secret_door_sliding.w2ent;th701 secret door sliding
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_secret_switch_new.w2ent;th701 secret switch new
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_griffin\entities\th701_secret_switch.w2ent;th701 secret switch
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_blood_tracks.w2ent;th701 blood tracks
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_dead_bandit_01.w2ent;th701 dead bandit 01
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_dead_thief.w2ent;th701 dead thief
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_footprints.w2ent;th701 footprints
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_portal_trigger_appearance.w2ent;th701 portal trigger appearance
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\old\th701_wolf_hansa_chest.w2ent;th701 wolf hansa chest
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_coward_journal_appearance.w2ent;th701 coward journal appearance
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_coward_journal.w2ent;th701 coward journal
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_magical_portal.w2ent;th701 magical portal
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_portal_crystal_appearance.w2ent;th701 portal crystal appearance
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_portal_crystal_glowing.w2ent;th701 portal crystal glowing
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_portal_crystal.w2ent;th701 portal crystal
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wg_key.w2ent;th701 wg key
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_body_a.w2ent;th701 wolf body a
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_body_b.w2ent;th701 wolf body b
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_body_c.w2ent;th701 wolf body c
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_camp_container.w2ent;th701 wolf camp container
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_elven_journal_appearance.w2ent;th701 wolf elven journal appearance
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_elven_journal.w2ent;th701 wolf elven journal
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_grave.w2ent;th701 wolf grave
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_portal_trigger.w2ent;th701 wolf portal trigger
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_ruins_container_1_stash.w2ent;th701 wolf ruins container 1 stash
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_ruins_container_1.w2ent;th701 wolf ruins container 1
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_ruins_container_2_stash.w2ent;th701 wolf ruins container 2 stash
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_ruins_container_2.w2ent;th701 wolf ruins container 2
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_ruins_fluff_1.w2ent;th701 wolf ruins fluff 1
;bob-minor quests;archmaster gear;;dlc\bob\data\quests\minor_quests\quest_files\th701_archmastergear\th701_wolf\entities\th701_wolf_survivor_body.w2ent;th701 wolf survivor body
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_bonefire_medium.w2ent;mq7004 bonefire medium
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_arrow.w2ent;mq7004 clue arrow
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_blood_splatter.w2ent;mq7004 clue blood splatter
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_cauldron.w2ent;mq7004 clue cauldron
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_cover.w2ent;mq7004 clue cover
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_dog_trail.w2ent;mq7004 clue dog trail
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_doll.w2ent;mq7004 clue doll
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_dress_torn.w2ent;mq7004 clue dress torn
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_fur.w2ent;mq7004 clue fur
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_glamayre.w2ent;mq7004 clue glamayre
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_helmet.w2ent;mq7004 clue helmet
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_hoe.w2ent;mq7004 clue hoe
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_jacobs_blood.w2ent;mq7004 clue jacobs blood
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_jacobs_trail_walk.w2ent;mq7004 clue jacobs trail walk
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_jacobs_trail.w2ent;mq7004 clue jacobs trail
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_jewellery.w2ent;mq7004 clue jewellery
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_knife.w2ent;mq7004 clue knife
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_mortar.w2ent;mq7004 clue mortar
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_necklace.w2ent;mq7004 clue necklace
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_scarf_mesh.w2ent;mq7004 clue scarf mesh
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_scarf.w2ent;mq7004 clue scarf
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_skull.w2ent;mq7004 clue skull
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_trunk.w2ent;mq7004 clue trunk
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_twig.w2ent;mq7004 clue twig
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_witch_notes_01.w2ent;mq7004 clue witch notes 01
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_witch_notes_02.w2ent;mq7004 clue witch notes 02
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_clue_witch_notes_03.w2ent;mq7004 clue witch notes 03
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_container_witch_notes_01.w2ent;mq7004 container witch notes 01
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_container_witch_notes_02.w2ent;mq7004 container witch notes 02
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_container_witch_notes_03.w2ent;mq7004 container witch notes 03
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_knight_remains\mq7004_knight_remains_loot.w2ent;mq7004 knight remains loot
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_knight_remains\mq7004_knight_remains_stash.w2ent;mq7004 knight remains stash
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_loot_bag_container.w2ent;mq7004 loot bag container
;bob-minor quests;bleeding tree;;dlc\bob\data\quests\minor_quests\quest_files\mq7004_bleeding_tree\entities\mq7004_loot_bag_mesh.w2ent;mq7004 loot bag mesh
