file;cat1;cat2;cat3;id;caption;frames
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;geralt_finding_clues_mid_end;geralt finding clues mid end;20
animations\interaction\environment\ciri_interaction.w2anims;vanilla-interaction;environment;;geralt_finding_clues_mid_loop;geralt finding clues mid loop;60
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;geralt_finding_clues_mid_loop;geralt finding clues mid loop;88
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;geralt_finding_clues_mid_smell;geralt finding clues mid smell;150
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;geralt_finding_clues_mid_start;geralt finding clues mid start;20
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;man_ger_idle_sign_aard_light;man ger idle sign aard light;60
animations\interaction\environment\man_geralt_focus.w2anims;vanilla-interaction;environment;;man_ger_idle_sign_igni_light;man ger idle sign igni light;60
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_idle_override_end;man geralt carry censerlamp idle override end;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_idle_override_lh;man geralt carry censerlamp idle override lh;49
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_idle_override_start;man geralt carry censerlamp idle override start;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_idle_strong_override_lh;man geralt carry censerlamp idle strong override lh;49
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_run_override_end;man geralt carry censerlamp run override end;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_run_override_lh;man geralt carry censerlamp run override lh;20
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_run_override_start;man geralt carry censerlamp run override start;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_walk_override_end;man geralt carry censerlamp walk override end;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_walk_override_lh;man geralt carry censerlamp walk override lh;90
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_censerlamp_walk_override_start;man geralt carry censerlamp walk override start;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_low_loop_left;man geralt carry lamp low loop left;50
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_low_start_left;man geralt carry lamp low start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_low_stop_left;man geralt carry lamp low stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_sword_low_loop_left;man geralt carry lamp sword low loop left;50
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_sword_low_start_left;man geralt carry lamp sword low start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_lamp_sword_low_stop_left;man geralt carry lamp sword low stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_combat_loop_left;man geralt carry torch combat loop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_combat_start_left;man geralt carry torch combat start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_combat_stop_left;man geralt carry torch combat stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_loop_left;man geralt carry torch loop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_loop_run_left;man geralt carry torch loop run left;60
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_loop_sprint_left;man geralt carry torch loop sprint left;36
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_low_loop_left;man geralt carry torch low loop left;50
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_low_start_left;man geralt carry torch low start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_low_stop_left;man geralt carry torch low stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_start_left;man geralt carry torch start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_start_run_left;man geralt carry torch start run left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_start_sprint_left;man geralt carry torch start sprint left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_stop_left;man geralt carry torch stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_stop_run_left;man geralt carry torch stop run left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_stop_sprint_left;man geralt carry torch stop sprint left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_loop_left;man geralt carry torch sword loop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_loop_run_left;man geralt carry torch sword loop run left;50
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_low_loop_left;man geralt carry torch sword low loop left;50
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_low_start_left;man geralt carry torch sword low start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_low_stop_left;man geralt carry torch sword low stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_start_left;man geralt carry torch sword start left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_start_run_left;man geralt carry torch sword start run left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_stop_left;man geralt carry torch sword stop left;30
animations\interaction\environment\man_geralt_carry_item.w2anims;vanilla-interaction;environment;;man_geralt_carry_torch_sword_stop_run_left;man geralt carry torch sword stop run left;30
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_idle_2;meditation idle 2;183
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_idle01;meditation idle01;183
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_start_long;meditation start long;111
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_start_long_2;meditation start long 2;215
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_stop_long;meditation stop long;85
animations\interaction\environment\man_meditation.w2anims;vanilla-interaction;environment;;meditation_stop_long_2;meditation stop long 2;159
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_01_rp;man finisher 01 rp;91
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_02_lp;man finisher 02 lp;111
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_03_rp;man finisher 03 rp;131
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_04_lp;man finisher 04 lp;129
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_05_rp;man finisher 05 rp;120
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_06_lp;man finisher 06 lp;117
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_07_lp;man finisher 07 lp;140
animations\interaction\finishers\man_finishers.w2anims;vanilla-interaction;finisher;;man_finisher_08_lp;man finisher 08 lp;123
animations\interaction\finishers\geralt_finishers.w2anims;vanilla-interaction;finisher;;man_ger_crawl_finish_vampire;man ger crawl finish vampire;69
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;additive_lookat_tpose_down_to_up;additive lookat tpose down to up;90
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;additive_lookat_tpose_left_to_right;additive lookat tpose left to right;90
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;additive_poses;additive poses;150
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_attack_high_lp;high speed attack high lp;35
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_attack_high_rp;high speed attack high rp;35
animations\interaction\horse_draft\man_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_attack_high_rp_02;high speed attack high rp 02;35
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_attack_low_lp;high speed attack low lp;35
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_attack_low_rp;high speed attack low rp;35
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_idle_to_lp;high speed idle to lp;10
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_idle_to_rp;high speed idle to rp;10
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_lp_to_idle;high speed lp to idle;10
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_lp_to_rp;high speed lp to rp;16
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_rp_to_idle;high speed rp to idle;10
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;high_speed_rp_to_lp;high speed rp to lp;16
animations\interaction\horse_draft\man_horse_sword.w2anims;vanilla-interaction;horse draft;;hit_front_from_horse;hit front from horse;11
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;hit_front_from_horse;hit front from horse;6
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;hit_left_from_horse;hit left from horse;8
animations\interaction\horse_draft\woman_horse_sword.w2anims;vanilla-interaction;horse draft;;hit_right_from_horse;hit right from horse;8
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_bareback_pose;horse additive bareback pose;70
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_bareback_pose2;horse additive bareback pose2;70
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_canter1;horse additive canter1;25
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_canter2;horse additive canter2;25
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_canter3;horse additive canter3;25
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_canter4;horse additive canter4;25
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_ears1;horse additive ears1;150
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_ears2;horse additive ears2;150
animations\interaction\horse_draft\horse_draft_geralt_rider.w2anims;vanilla-interaction;horse draft;;horse_additive_geralt_axii;horse additive geralt axii;45
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_01;horse additive head dialog 01;105
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_02;horse additive head dialog 02;105
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_03;horse additive head dialog 03;60
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_04;horse additive head dialog 04;60
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_05;horse additive head dialog 05;55
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_dialog_06;horse additive head dialog 06;55
animations\interaction\horse_draft\horse_draft.w2anims;vanilla-interaction;horse draft;;horse_additive_head_refusal;horse additive head refusal;100
