CAT1;CAT2;CAT3;ID;Caption;duration
geralt;group3;;420033;Show me a pantry, and I'll show you the mice...;2.9389126
geralt;group3;;420192;The Undvik Massacre, they call it - no exagg...;4.07703
geralt;group3;;420204;Doubt it. Talked to the baron there - he's t...;6.638954
geralt;group3;;420206;Maybe... Besides, the curse might've had somet...;6.5673633
geralt;group3;;420208;Guess I should head back to Velen...;2.384377
geralt;group3;;420210;It would also explain her spectacular appear...;6.277101
geralt;group3;;420216;Warts and mange? Sounds dangerous. Fine, I'l...;4.5383883
geralt;group4;;420218;Sorry. Don't have time for this.;2.1329033
geralt;group4;;420289;A worthy gesture, Udalryk, but I need to kee...;6.002424
geralt;group4;;420293;To Bran.;0.97011405
geralt;group4;;420302;Need to find another way.;1.5922356
geralt;group4;;420368;She's busy.;0.9378277
geralt;group4;;420372;I'm not gonna hurt him.;1.3014946
geralt;group4;;420379;Holger... To your health, especially that blac...;3.7806094
geralt;group4;;420391;We should go.;1.0429659
geralt;group4;;420407;Ready or not, here I come.;2.19237
geralt;group4;;420437;To my beautiful companion!;1.8247386
geralt;group4;;420463;Nothing wrong with having a drink in good co...;2.810895
geralt;group4;;420467;I remember.;1.1827791
geralt;group4;;420479;To Jarl Madman Lugos and his madness!;2.889724
geralt;group4;;420481;Yennefer and I'd be honored. Here's to your ...;3.1368494
geralt;group4;;420485;Forgive us. We should mingle, talk to some o...;3.294756
geralt;group4;;420489;Don't be afraid. Not gonna hurt anyone.;2.2728536
geralt;group4;;420493;A lutin...?;0.8541855
geralt;group4;;420497;Ah, a godling. Not many of you left.;4.064369
geralt;group4;;420602;No idea what you're talking about.;1.8637457
geralt;group4;;420606;Who told you?;1.1325947
geralt;group4;;420645;Nice village.;1.1344396
geralt;group4;;420649;A real pearl of the swamps.;2.0627503
geralt;group4;;420653;You get by all right?;1.3960795
geralt;group4;;420667;No.;0.8356736
geralt;group4;;420698;No. I should draw your blood now, let the ho...;5.8564796
geralt;group4;;420700;I don't trust you. I have to stop you, destr...;4.0605435
geralt;group4;;420712;The woman I asked about earlier...;1.6269057
geralt;group4;;420714;Can you take me to the Crones?;1.5042983
geralt;group4;;420720;Please. It's important.;1.7253219
geralt;group4;;420798;There a reason for all this sneaking around?;2.3938627
geralt;group4;;420830;Dead... Anabelle was no ordinary ghost. She's ...;5.4630666
geralt;group4;;420904;See Dandelion after the... fungus incident?;3.1973598
geralt;group4;;420920;Mhm...;0.9935571
geralt;group4;;420987;Show me what you've got on offer.;1.4992623
geralt;group4;;420989;So long.;0.7911499
geralt;group4;;421003;Like to take a look.;1.1098536
geralt;group4;;421005;Farewell.;0.74349606
geralt;group4;;421013;Show me what you got.;1.1375397
geralt;group4;;421015;See ya.;0.64082325
geralt;group4;;421029;Show me your wares.;1.1255972
geralt;group4;;421031;Huh. So long.;0.740057
geralt;group4;;421033;Like you to craft something for me.;1.6833315
geralt;group4;;421041;Got anything interesting?;1.382786
geralt;group4;;421043;Huh. Farewell.;1.5493286
geralt;group4;;421065;Lemme see what you're offering.;1.3109986
geralt;group4;;421067;Like you to craft something for me.;1.6042383
geralt;group4;;421069;So long.;0.7640565
geralt;group4;;421079;What else you have on offer?;1.3460493
geralt;group4;;421081;So long.;0.882672
geralt;group4;;421103;Lemme have a look at your stock.;1.4934618
geralt;group4;;421105;Need something crafted.;1.2922662
geralt;group4;;421107;Ah. So long.;2.0757987
geralt;group4;;421109;Could use a few potion ingredients. Show me ...;3.091447
geralt;group4;;421111;So long.;0.80789477
geralt;group4;;421119;Wouldn't mind a look at your stock.;1.636287
geralt;group4;;421121;Farewell.;0.69214404
geralt;group4;;421124;What did you wanna talk about?;1.4889717
geralt;group4;;421140;What're you afraid of, exactly?;1.7598205
geralt;group4;;421148;Don't like this at all... But you seem determi...;5.9700036
geralt;group4;;421156;Lemme see what you're offering.;1.2754264
geralt;group4;;421158;Need something crafted. Can you take a look?;2.1134505
geralt;group4;;421160;So long.;0.76033056
geralt;group4;;421164;Bet the old witch who lived here left you a ...;3.3393433
geralt;group4;;421174;Show me what you sell.;1.2943959
geralt;group4;;421176;So long.;0.7859527
geralt;group4;;421178;I don't think you should contact this man.;2.0108552
geralt;group4;;421181;Given some thought to Ingrid Vegelbud's offe...;2.4092119
geralt;group4;;421212;Maybe. Lemme see what you got.;2.0486448
geralt;group4;;421214;So long.;0.79020333
geralt;group4;;421234;Fresh? Hm.;1.9875588
geralt;group4;;421236;So long, and good luck out there.;2.4665444
geralt;group4;;421250;Lemme have a look.;0.98342544
geralt;group4;;421252;So long.;0.82427937
geralt;group4;;421262;What do you druids deal in these days?;2.309039
geralt;group4;;421264;Farewell.;0.83989084
geralt;group4;;421278;Lemme see what Hotspur brought in.;1.7898445
geralt;group4;;421280;So long.;0.8113532
geralt;group4;;421282;Huh. So long.;1.820436
geralt;group4;;421284;Show me what you have in stock.;1.4712099
geralt;group4;;421292;Show me what you got, then.;1.3430914
geralt;group4;;421294;So long.;0.8015681
geralt;group4;;421298;Lots of old tracks. Giant must've come throu...;3.8806524
geralt;group4;;421324;I'd like you to craft something for me.;1.7438692
geralt;group4;;421337;Wouldn't mind a look at your stock.;1.5805882
geralt;group4;;421339;So long.;2.0757987
geralt;group4;;421349;Come on. Let's do some trading.;1.711173
geralt;group4;;421351;So long.;0.84165734
geralt;group4;;421388;Show me what you got and we'll see.;1.887816
geralt;group4;;421390;So long.;0.8158369
geralt;group4;;421426;Wouldn't mind a look at your wares.;1.8292818
geralt;group4;;421428;Farewell.;0.7927665
geralt;group4;;421430;Need something crafted.;1.3907781
geralt;group4;;421468;We're Lady Ingrid Vegelbud's guests.;2.226664
geralt;group4;;421504;What're you selling, what's good?;1.9017079
geralt;group4;;421506;Have a look at this diagram.;1.5550491
geralt;group4;;421508;So long.;0.93561083
geralt;group4;;421518;Wouldn't mind a look at your stock.;1.7149365
geralt;group4;;421520;Farewell.;0.7539135
geralt;group4;;421528;Show me what you have in stock.;1.4712099
geralt;group4;;421530;Farewell.;0.69206256
geralt;group4;;421562;Lemme have a look.;0.96252424
geralt;group4;;421564;Got a diagram. Willing to craft something?;2.3411727
geralt;group4;;421566;So long.;0.77260506
geralt;group4;;421576;What're you offering?;1.0267175
geralt;group4;;421578;Take care.;0.75054014
geralt;group4;;421596;Show me what you got.;1.2799493
geralt;group4;;421598;So long.;0.77330196
geralt;group4;;421608;Show me your wares.;1.1447142
geralt;group4;;421610;So long.;0.67565256
geralt;group4;;421620;Show me what you have.;1.1177216
geralt;group4;;421624;So long.;0.77972484
geralt;group4;;421636;I'd like to look at your choice of swords.;1.9167937
geralt;group4;;421638;Farewell.;0.69027215
geralt;group4;;421766;So long.;0.7670208
geralt;group4;;421770;Gladly look at what you got.;1.44379
geralt;group4;;421812;Triss, wait!;1.1073865
geralt;group4;;421836;Don't have time right now.;1.5531225
geralt;group4;;421926;Could you craft something for me?;1.487143
geralt;group4;;421941;Like you to craft some armor for me.;1.7780718
geralt;group4;;421947;Got a job for you.;1.0802152
geralt;group4;;421963;Show me what you have in stock.;1.6067634
geralt;group4;;421965;Willing to craft something for me?;1.6636438
geralt;group4;;421967;So long.;0.88700724
geralt;group4;;421985;Mind if I have a look?;1.1974362
geralt;group4;;421987;Take care, now.;1.0002447
geralt;group4;;422007;Show me what you have on offer.;1.5670805
geralt;group4;;422009;Can you craft something for me?;1.5512848
geralt;group4;;422011;So long.;0.8273299
geralt;group4;;422019;What're you serving?;1.1600311
geralt;group4;;422021;Farewell.;0.7498718
geralt;group4;;422035;What'd the cook make today?;1.4623555
geralt;group4;;422037;Farewell.;0.7763796
geralt;group4;;422089;Let's see these books of yours.;1.666006
geralt;group4;;422091;Farewell.;0.78759396
geralt;group4;;422118;What've you got there?;1.1260251
geralt;group4;;422120;So long.;0.8141684
geralt;group4;;422136;Lemme see what you're offering.;1.412384
geralt;group4;;422138;Farewell.;0.6616632
geralt;group4;;422148;Lemme have a look...;1.018211
geralt;group4;;422150;Bye.;0.6094486
geralt;group4;;422162;What do you have on offer?;1.259423
geralt;group4;;422164;So long.;0.81283575
geralt;group4;;422166;Like you to craft something for me. Think yo...;2.7119784
geralt;group4;;422185;What's on the menu today?;1.4083056
geralt;group4;;422187;So long.;0.7945561
geralt;group4;;422195;Lemme see, might pick something.;2.210215
geralt;group4;;422197;So long.;0.8134751
geralt;group4;;422221;Stick to the point.;1.37851
geralt;group4;;422225;Let me have a look.;1.0291507
geralt;group4;;422227;So long.;0.76047826
geralt;group4;;422237;Show me what you got on offer.;2.1614501
geralt;group4;;422239;Will you craft something for me?;1.5932112
geralt;group4;;422241;Farewell.;0.7259343
geralt;group4;;422249;Show me what you got there.;1.3294737
geralt;group4;;422251;So long.;0.7837083
geralt;group4;;422294;Oh yeah?;0.7645126
geralt;group4;;422298;I'll gladly see for myself.;1.8398801
geralt;group4;;422306;Wouldn't mind a look at your stock.;1.4979054
geralt;group4;;422308;Craft something for me, will you?;1.5245653
geralt;group4;;422314;So long.;0.7431399
geralt;group4;;422358;What're you peddling?;0.91413176
geralt;group4;;422360;Got a diagram. Like you to craft something f...;2.7000227
geralt;group4;;422362;So long.;0.7562662
geralt;group4;;422374;Watch it, or you'll see the shine of my swor...;5.87689
geralt;group4;;422378;What're you talking about? Your incense that...;3.5559578
geralt;group4;;422386;Don't know any password. And if I said it by...;9.018189
geralt;group4;;422390;Curse a lot better than you bless. Actually ...;5.823293
geralt;group4;;422394;You're about as much a priest of the Eternal...;5.8255825
geralt;group4;;422398;Think it's safer to don priest's robes? See,...;9.746527
geralt;group4;;422416;How are things? Business good?;1.803926
geralt;group4;;422426;Hm. Lemme have a look.;1.8526797
geralt;group4;;422428;Like you to craft something for me...;1.6786959
geralt;group4;;422430;Anything new in Fyresdal?;1.6437966
geralt;group4;;422438;So long.;0.7967986
geralt;group4;;422442;Hm, why're you challenging me? Don't recall ...;6.5216165
geralt;group4;;422444;Thing is, I've never laid eyes on her.;2.763282
geralt;group4;;422460;Show me what you have in stock.;1.5632125
geralt;group4;;422462;Take care.;0.8493524
geralt;group4;;422484;Soft, layered core fitted with a hard steel ...;3.2019482
geralt;group4;;422534;Take it everything here's for sale?;1.6978378
geralt;group4;;422538;Zerrikanian zefhars, Mahakam battle axes, Vi...;7.0936337
geralt;group4;;422542;What else do you bring back from raids?;1.8471837
geralt;group4;;422552;Show me what you got.;1.075635
geralt;group4;;422554;Can you craft something for me?;1.4254405
geralt;group4;;422556;So long.;0.7859527
geralt;group4;;422564;Got some friends who're dwarves.;1.8050724
geralt;group4;;422576;What kind of entertainment you got in mind?;2.1110468
geralt;group4;;422588;The Brokvar clan - can you tell me about it?;2.6190372
geralt;group4;;422592;Show me what you have in stock.;1.4887072
geralt;group4;;422594;Take care.;0.82066137
geralt;group4;;422610;Is that so?;1.3848569
geralt;group4;;422614;Sirens swooped down on 'em... probably knocked...;3.391163
geralt;group4;;422649;Could give you more, on one condition - you ...;5.258205
geralt;group4;;422653;I know you pay tribute to the King of Beggar...;4.2005672
geralt;group4;;422655;You're either pretty damn brave... Or just pla...;3.334527
geralt;group4;;422661;You didn't tell me anything.;1.5609645
geralt;group4;;422729;Brought myself here, seems to me.;1.9946978
geralt;group4;;422733;No. But I respect those that do. Including h...;3.862276
geralt;group4;;422739;Mind if I have a look at your wares?;1.5634061
geralt;group4;;422741;Tell me something about this temple, could y...;1.9235886
geralt;group4;;422745;Farewell.;0.7152912
geralt;group4;;422777;All right, just don't be frightened, gramps....;3.848202
geralt;group4;;422787;I'd love to hear some tales. Word is people ...;3.936234
geralt;group4;;422791;Wouldn't mind a look at your wares, gramps.;2.1319373
geralt;group4;;422793;Take care, now.;1.0426251
geralt;group4;;422795;These witchers who came to Faroe - tell me m...;3.2388427
geralt;group4;;422808;All right, I get it - these items aren't act...;2.8908937
geralt;group4;;422812;Rumor happen to mention where to find the lo...;3.530719
geralt;group4;;422816;Where did Aeramas live?;1.5955232
geralt;group4;;422820;Show me what you have.;1.377715
geralt;group4;;422822;Farewell.;0.7348813
geralt;group4;;422826;How'd you get ahold of these? Never heard of...;4.499314
geralt;group4;;422830;Strange they didn't burn his stuff with him....;5.2802415
geralt;group4;;422836;You lame?;0.96703297
geralt;group4;;422840;Thataway, meaning where?;2.4021158
geralt;group4;;422846;Been like this long - addled?;2.3568087
geralt;group4;;422850;I gotta find the place they call the Putrid ...;3.3753057
geralt;group4;;422854;Why not?;0.8618223
geralt;group4;;422862;Healthy as a horse as far as I can tell.;2.542867
geralt;group4;;422870;You're happy. That's what counts.;2.1154933
geralt;group4;;422881;Just happen to be going where you're going.;2.1327684
geralt;group4;;422918;Where's all this hate for witchers coming fr...;2.221453
geralt;group4;;422928;Go on.;0.99855644
geralt;group4;;423002;Awfully noble of him.;1.6139808
geralt;group4;;423004;So what did he want instead of coin?;2.3245165
geralt;group4;;423008;Listen - Dandelion's missing. Any idea what ...;3.8895454
geralt;group4;;423045;Show me what you have in stock.;1.6115279
geralt;group4;;423047;So long.;0.78185976
geralt;group4;;423061;What makes you think I need a loan?;1.7716575
geralt;group4;;423065;Just so happens I'm doing fine at the moment...;2.6062765
geralt;group4;;423071;Been a loan shark long?;1.4791363
geralt;group4;;423077;Greetings. What do you sell?;1.629364
